alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
JEY,"['English', 'French', 'Jèrriais']",103267,49.25,-2.16666666,,,528.3007769794934,5.013961560555626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,223,False,Jersey,,25-05-2025,unknown,,-17.499447415866037,-17.925734379484112,-17.077415104188596,2.6978664425502324e-08,1.7404102570165496e-08,3.931535515526251e-08,2.6978663650428757e-08,1.7404102267262712e-08,3.931535360956539e-08,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,16.27800116846794,0.925344,8.28222893518791,0.8383804642545658,0.8704805522926864,-0.5598509759211932,185,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
GLP,['French'],378561,16.25,-61.583333,,,6582.431252229221,5.578135870173925,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,224,False,Guadeloupe,,25-05-2025,unknown,,-4.154966755969351,-4.335362339535968,-3.974127098037652,0.015783387898894975,0.013097128612242517,0.01879570214923968,0.015533213588700199,0.012926712252705192,0.018445723084041903,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,14.700398131817925,0.45913699999999996,8.452199884338455,0.28199945887557365,-0.775495530325357,-0.3438458550326151,96,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
GGY,"['English', 'French', 'Guernésiais']",64781,49.46666666,-2.58333333,,,505.676957944084,4.811447647766932,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,225,False,Guernsey,,25-05-2025,unknown,,-18.61185722338877,-19.059299846440815,-18.170000725513724,9.56684265710982e-09,6.2802106382140436e-09,1.3848988754600111e-08,9.566842559973655e-09,6.280210598772998e-09,1.3848988562805622e-08,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,17.334265172013396,0.6994450000000001,8.54012163915316,1.2108982742393817,0.07292849690241288,-0.23211176534023428,187,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MAF,['French'],31496,18.0708,-63.0501,,,6512.877693013519,4.498255401782173,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,226,False,Saint Martin (French part),,25-05-2025,unknown,,-9.13733570993278,-9.442591964322414,-8.826745122655504,0.00010952236861099974,7.927566590430335e-05,0.00014675613293298583,0.00010950993689186607,7.92693815220458e-05,0.00014673459715071715,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,17.421777943923203,0.91,7.807461445920797,1.24176183299753,0.8163074982379612,-1.1632023687658442,150,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
FLK,['English'],3662,-51.75,-59.0,,,12889.913811040014,3.5637183399656776,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,227,False,Falkland Islands (Malvinas),,25-05-2025,unknown,,-10.494790821995363,-10.933816301377096,-10.061172736681058,2.8685991993770118e-05,1.784548074711622e-05,4.27069314882618e-05,2.8685108304696023e-05,1.7845162288773392e-05,4.2705107645210174e-05,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,8.205764725234456,,9.46427798644139,-2.0084947785062317,0.0,0.9423389541126065,153,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
ESH,"['Berber', 'Hassaniya', 'Spanish']",600904,24.5,-13.0,,,3405.2327681880342,5.778805094963722,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,228,False,Western Sahara,,25-05-2025,unknown,,-6.051665615525482,-6.235181178522507,-5.873021187182744,0.0023684530217013295,0.0019592752046829085,0.00281435877534555,0.002362781159931454,0.001955440203489798,0.0028064492953069013,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,13.306190466981509,,8.133362199518182,-0.20970260067165972,0.0,-0.7490361125303114,125,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MNP,"['Carolinian', 'Chamorro', 'English']",47329,15.2,145.75,0.0,1990,11733.45784442604,4.675127328489335,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,229,False,Northern Mariana Islands,,25-05-2025,unknown,,-13.529796344540442,-14.070670141866719,-13.019085383500212,1.3995009252072283e-06,7.757928451717693e-07,2.218599211876827e-06,1.3994987716481358e-06,7.757922433174619e-07,2.218594289699822e-06,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,17.344528313718516,0.198434,9.079626709032592,1.214517826793215,-1.6959255167193228,0.4535104449357692,176,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MSR,['English'],4386,16.75,-62.2,,,6576.561043621544,3.642068627341504,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,230,False,Montserrat,,25-05-2025,unknown,,-13.010111155441493,-13.418336349560281,-12.595097842228721,2.311568411611905e-06,1.4886150696602854e-06,3.3895859686039316e-06,2.311562715163338e-06,1.488612853687088e-06,3.3895744793303598e-06,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,12.765474124788847,,8.808302610497856,-0.40039968676046206,0.0,0.10870214094688818,175,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MTQ,['French'],349925,14.666667,-61.0,,,6688.554844653706,5.543974971274539,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,231,False,Martinique,,25-05-2025,unknown,,-4.242851393408689,-4.426816714296878,-4.05750393620557,0.014459436556394204,0.011952478329583995,0.017292128547815075,0.014249217002492038,0.011810466975806401,0.01699568132663661,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,14.033634331247853,0.795,9.211860159361356,0.04684859703440603,0.41029203836482553,0.6215574115881684,97,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MYT,['French'],320901,-12.83333333,45.16666666,,,8659.998920689099,5.506371070457315,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,232,False,Mayotte,,25-05-2025,unknown,,-3.311742208087666,-3.506135215387925,-3.117719027665089,0.03671161015854342,0.030012684161965206,0.04425800565962659,0.035370145141655165,0.02912530586098023,0.04234194779411971,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,14.921562106592217,0.644061,9.064859259388873,0.3599984432714392,-0.12260854857248961,0.4347434452723023,82,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
NFK,"['English', 'Norfuk']",2188,-29.03333333,167.95,,,17122.184342238063,3.340047317661393,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,233,False,Norfolk Island,,25-05-2025,unknown,,-10.304898411746782,-10.777299245788743,-9.835811376858059,3.490634705288857e-05,2.086888380004218e-05,5.35019377589038e-05,3.490502175265577e-05,2.0868448294271358e-05,5.3499075378127145e-05,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,19.2262633538421,0.392136,8.51192162019671,1.8781585584338079,-1.0120471983858783,-0.26794935131707737,151,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
NIU,"['English', 'Niuean']",1681,-19.03333333,-169.86666666,,,15991.046094425863,3.225567713439471,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,234,False,Niue,,25-05-2025,unknown,,-11.120139705747592,-11.60598934990736,-10.640939888714454,1.547776651528863e-05,9.112352929721616e-06,2.391754956455497e-05,1.5477504931330306e-05,9.112269895123591e-06,2.3916977522218233e-05,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,16.711446584343722,0.9700679999999999,6.296352617801789,0.9912457863028667,1.0283817299219566,-3.083573154037743,160,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
CXR,['English'],1692,-10.5,105.66666666,,,12101.772475258484,3.228400358703005,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,235,False,Christmas Island,,25-05-2025,unknown,,-12.297226922795637,-12.773969620668119,-11.823109279748314,4.762227018836024e-06,2.8345800218396762e-06,7.334121516962375e-06,4.762202342810327e-06,2.834571987007159e-06,7.334067727820982e-06,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,7.433666540166168,,9.401189835525171,-2.280794434680695,0.0,0.8621642905398056,167,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
PCN,['English'],35,-25.06666666,-130.1,,,14696.211806806656,1.5440680443502757,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,236,False,Pitcairn,,25-05-2025,unknown,,-19.168223514713237,-19.8552939308845,-18.483231302215497,6.177571889195353e-09,3.3820748811712843e-09,1.0393655695862811e-08,6.177571845935938e-09,3.382074869732854e-09,1.0393655587834732e-08,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,17.352119679955294,0.8195709999999999,9.198980281885337,1.217195111180286,0.49704165457824095,0.6051892056968583,188,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
IOT,['English'],0,-6.0,71.5,,,9487.984685847394,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,237,False,British Indian Ocean Territory,,25-05-2025,unknown,,-28.09591937632578,-28.955804125479624,-27.222094425991518,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,15.512702904585947,0.964974,6.02341663884356,0.5684789696570229,1.010397010334185,-3.4304298929354986,190,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
PRK,['Korean'],25950000,40.0,127.0,0.0,2012,8485.32637571808,7.414137362184476,0.0,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,238,False,"Korea, Democratic People's Republic of",,25-05-2025,unknown,,-2.3915525072772543,-2.966784359776045,-1.8871571267868485,0.0963204219886889,0.051468550018428226,0.1515018988909094,0.08667209312558369,0.04888655410693374,0.13020319386295007,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,16.19038235847314,0.8848699999999999,7.4237953674734385,0.8074795085245768,0.72758429383264,-1.6507788521004505,61,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
CCK,['English'],593,-12.1642,96.871,,,11677.179696299872,2.7730546933642626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,239,False,Cocos (Keeling) Islands,,25-05-2025,unknown,,-14.531495752609827,-15.061666483810631,-14.004207363948177,5.160282009733096e-07,2.886082650195289e-07,8.290375283241799e-07,5.160279053516734e-07,2.8860818172480864e-07,8.290368410212354e-07,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,6.385194398997726,,9.365477396317138,-2.650564250320684,0.0,0.8167796540068599,178,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
REU,['French'],896175,-21.15,55.5,,,9990.717769646222,5.9523928245206905,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,240,False,Réunion,,25-05-2025,unknown,,-0.6622303059424453,-0.8165344429972562,-0.5116101526187998,0.5179503193166421,0.44196064438634575,0.5995294682857435,0.307534757582572,0.2840812230327484,0.3291836032666823,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,16.76184410971519,0.912905,7.65391088395503,1.0090197289128746,0.826563801811278,-1.3583398782384042,16,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
BVT,['Norwegian'],0,-54.4208,3.3464,,,12065.836224259192,,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,241,False,Bouvet Island,,25-05-2025,unknown,,-27.069564671333996,-27.93766782235108,-26.190965551035106,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,0.0,,9.398216160781216,-4.902462095800549,0.0,0.8583852390268171,190,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
SGS,['English'],0,-54.5,-37.0,,,12484.27832200102,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,242,False,South Georgia and the South Sandwich Islands,,25-05-2025,unknown,,-26.923982114515077,-27.79182452733993,-26.043947795339786,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,8.639587799629844,,8.960231383870765,-1.8554962657743763,0.0,0.30177862385692733,190,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
SHN,['English'],5651,-15.95,-5.72,,,7786.159076748487,3.752125307297898,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,243,False,"Saint Helena, Ascension and Tristan da Cunha",,25-05-2025,unknown,,-11.78602063270749,-12.18480226872786,-11.384794034370088,7.844880615274352e-06,5.108491072780036e-06,1.1368023906295174e-05,7.844815242878735e-06,5.108464976165099e-06,1.1367894675062132e-05,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,7.835974581721566,,7.939446949002705,-2.138910483247669,0.0,-0.9954705022837904,164,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
SJM,['Norwegian'],2530,78.0,20.0,,,2804.808324029804,3.403120521175818,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,244,False,Svalbard and Jan Mayen,,25-05-2025,unknown,,-17.740986131725606,-18.198133045289293,-17.285918330010215,2.1513374000944626e-08,1.3492554079166362e-08,3.2104344651449994e-08,2.1513373504385877e-08,1.3492553897117349e-08,3.210434362076106e-08,0.9,1.0,3842.0,20.0,4.0,4.0,12.0,-2.353946211285104,-2.483953725410222,-2.221771369474681,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.629866262492893,5.476434422349469,5.782036096429868,0.6787887,0.2832404461542748,3.2191594724889137,3.0397688625979153,3.4225503116310185,8.722766647297384,0.7868838870640574,3.360481244434161,3.2499998351506054,3.469990415879748,13.528261724984052,0.424597,9.590549999279544,-0.13138364024698918,-0.8974413910559491,1.1028099142046823,186,bayes-distance,bayes-distance_20251221T000513Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
