alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
ASM,"['English', 'Samoan']",49710,0.0,1990,4.6964437631389995,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,213,False,American Samoa,,25-05-2025,unknown,,-15.633727971788336,-15.980365712216695,-15.277705290397796,1.6709415750523232e-07,1.1576657206315978e-07,2.3272714590896555e-07,1.6709412828600665e-07,1.1576655866125786e-07,2.3272709174704336e-07,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,10.813961399088718,0.0,-1.088649257223105,-2.396510488584243,167,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
MTQ,['French'],349925,,,5.543974971274539,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,214,False,Martinique,,25-05-2025,unknown,,-3.509917571668841,-3.69932007794983,-3.31423850058823,0.03009862342915783,0.02474034325938705,0.036361732176640287,0.0291946129189792,0.024135768209099177,0.035063305922644956,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,12.765474124788847,,-0.40039968676046206,0.0,79,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
UMI,['English'],0,,,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,215,False,United States Minor Outlying Islands,,25-05-2025,unknown,,-23.32350510885996,-24.113750584069216,-22.488358901172017,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,0.0,,-4.902462095800549,0.0,175,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
SJM,['Norwegian'],2530,,,3.403120521175818,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,216,False,Svalbard and Jan Mayen,,25-05-2025,unknown,,-11.161107786487666,-11.569384527314664,-10.715804191621967,1.4695499215130157e-05,9.45205908488999e-06,2.2192440027974436e-05,1.469526837938613e-05,9.451969743752936e-06,2.219194752878455e-05,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,7.835974581721566,,-2.138910483247669,0.0,154,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
MNP,"['Carolinian', 'Chamorro', 'English']",47329,0.0,1990,4.675127328489335,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,217,False,Northern Mariana Islands,,25-05-2025,unknown,,-15.70991068294778,-16.060228118196285,-15.350743527043038,1.5493601358492998e-07,1.0695746325785109e-07,2.1640550400122953e-07,1.5493598845610243e-07,1.0695745181795264e-07,2.1640545716989178e-07,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,10.76487849442862,0.0,-1.1059595660950352,-2.396510488584243,168,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
TWN,['Chinese'],23317031,,,7.3676732501004665,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,218,False,"Taiwan, Province of China",,25-05-2025,unknown,,3.007789610662691,2.9297224615926694,3.0866695688495205,20.26489779326269,18.722433598048053,21.904006679300778,4.7396372123251945e-08,6.72566446361734e-09,1.3845632981354974e-07,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,16.964694595732325,,1.080560005351166,0.0,171,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
GUF,['French'],292354,,,5.46590904024973,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,219,False,French Guiana,,25-05-2025,unknown,,-3.7889170559823113,-3.9860746724467995,-3.582875804693427,0.022784142113614517,0.018572476774900697,0.027795649966941564,0.022263586742824634,0.018230723254672187,0.02703369041377377,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,12.585720675740419,,-0.46379421781706853,0.0,84,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
HMD,['English'],0,,,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,220,False,Heard Island and McDonald Islands,,25-05-2025,unknown,,-23.32350510885996,-24.113750584069216,-22.488358901172017,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,0.0,,-4.902462095800549,0.0,175,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
AIA,['English'],16010,,,4.204391331919299,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,221,False,Anguilla,,25-05-2025,unknown,,-8.297449593237873,-8.622668958053339,-7.946578758085154,0.0002543506266262891,0.0001799802590563415,0.00035387178864377855,0.00025428320008222255,0.00017994786907646492,0.0003537465855444871,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,9.68096880599076,,-1.4882273154483054,0.0,137,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
MAF,['French'],31496,,,4.498255401782173,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,222,False,Saint Martin (French part),,25-05-2025,unknown,,-7.247210098573494,-7.542649881108994,-6.938730308326862,0.0007242630982552093,0.00052999240145922,0.0009695023090201778,0.0007237206946459935,0.000529711583876397,0.0009685628268088093,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,10.357615832623573,,-1.2495908877674244,0.0,131,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
WLF,['French'],11620,,,4.065206128054312,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,223,False,Wallis and Futuna,,25-05-2025,unknown,,-8.794882975413964,-9.13303267367615,-8.427461978373213,0.00015496866306110264,0.00010803844930323597,0.00021877715579273263,0.0001549435338811622,0.00010802677762638548,0.00021872929753543593,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,9.360483030405902,,-1.6012546067802296,0.0,139,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
IMN,"['English', 'Manx']",84530,,,4.927010868975651,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,224,False,Isle of Man,,25-05-2025,unknown,,-5.71488283784378,-5.965892234139412,-5.450480005577781,0.003336482094970302,0.0025647562360619045,0.004294244134541157,0.003325097756809141,0.0025581866896936655,0.004275843137613307,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,11.344861779922974,,-0.9014140144006216,0.0,110,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
IOT,['English'],0,,,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,225,False,British Indian Ocean Territory,,25-05-2025,unknown,,-23.32350510885996,-24.113750584069216,-22.488358901172017,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,0.0,,-4.902462095800549,0.0,175,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
JEY,"['English', 'French', 'Jèrriais']",103267,,,5.013961560555626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,226,False,Jersey,,25-05-2025,unknown,,-5.4041301472263745,-5.646192226123182,-5.148921965108903,0.00454851096553647,0.003530937291546689,0.0058056610710382345,0.004527403494277656,0.0035184917579902135,0.0057720530232887556,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,11.545073146180547,,-0.8308044892800115,0.0,105,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
ALA,['Swedish'],30654,,,4.486487153065907,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,227,False,Åland Islands,,25-05-2025,unknown,,-7.289268590415066,-7.585906894555627,-6.979042814016131,0.000694533557496273,0.0005075553385671564,0.0009311964357340793,0.0006940346162175772,0.0005072977914526495,0.0009303297100488402,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,10.330518438558853,,-1.2591474587188178,0.0,132,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
MYT,['French'],320901,,,5.506371070457315,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,228,False,Mayotte,,25-05-2025,unknown,,-3.644309985855841,-3.8373303000063297,-3.443628362567864,0.02632094886088314,0.021551061320539945,0.03194855495457155,0.025627910311252628,0.021091581958431426,0.030943977627516897,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,12.67888794332868,,-0.43093646031728344,0.0,80,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
GLP,['French'],378561,,,5.578135870173925,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,229,False,Guadeloupe,,25-05-2025,unknown,,-3.3878300867506823,-3.57351234419941,-3.1970359508061073,0.033998622428720704,0.02805713515448509,0.04088322094089809,0.03284800647239167,0.027280873085687652,0.03924548797068263,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,12.84413250135785,,-0.37265885106210267,0.0,74,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
PCN,['English'],35,,,1.5440680443502757,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,230,False,Pitcairn,,25-05-2025,unknown,,-17.80516718009396,-18.422060631920132,-17.142251010019404,2.0919788583680084e-08,1.0986211412937036e-08,3.6909964762478664e-08,2.0919788082214073e-08,1.0986211292240182e-08,3.690996340013319e-08,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,3.5553480614894135,,-3.6485800462805282,0.0,173,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
SGS,['English'],0,,,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,231,False,South Georgia and the South Sandwich Islands,,25-05-2025,unknown,,-23.32350510885996,-24.113750584069216,-22.488358901172017,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,0.0,,-4.902462095800549,0.0,175,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
CCK,['English'],593,,,2.7730546933642626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,232,False,Cocos (Keeling) Islands,,25-05-2025,unknown,,-13.41289725130679,-13.89210732654309,-12.89433488398072,1.5655298194944078e-06,9.27265048636674e-07,2.513242269627418e-06,1.565527135951238e-06,9.272641888133372e-07,2.5132359532484617e-06,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,6.385194398997726,,-2.650564250320684,0.0,161,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
COK,"['English', 'Cook Islands Māori']",15040,,,4.177247836255623,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,233,False,Cook Islands,,25-05-2025,unknown,,-8.394457611885914,-8.722471585080061,-8.040347419246837,0.00023092137457572293,0.00016288512102144312,0.0003221980308833168,0.00023086575539932864,0.0001628585916162345,0.00032209423601007697,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,9.618468597503831,,-1.5102695707092966,0.0,138,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
CXR,['English'],1692,,,3.228400358703005,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,234,False,Christmas Island,,25-05-2025,unknown,,-11.78553939947373,-12.213486281364839,-11.319767534652803,7.895398358924582e-06,4.964074056990895e-06,1.2131744084809028e-05,7.895331305519284e-06,4.964049414969699e-06,1.213159690647539e-05,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,7.433666540166168,,-2.280794434680695,0.0,156,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
SPM,['French'],5819,,,3.7648483571934106,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,235,False,Saint Pierre and Miquelon,,25-05-2025,unknown,,-9.868330279246218,-10.23821470707029,-9.462788854047446,5.321211969513719e-05,3.577766614718015e-05,7.769062459709599e-05,5.320912959397298e-05,3.577638612856468e-05,7.768458899824682e-05,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,8.66888370465667,,-1.8451643351722873,0.0,146,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
PRK,['Korean'],25950000,0.0,2012,7.414137362184476,0.0,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,236,False,"Korea, Democratic People's Republic of",,25-05-2025,unknown,,-5.92097488344378,-6.257526065686014,-5.597037704329419,0.0027348517484348848,0.0019159809469876039,0.0037088355239930223,0.002727090515875002,0.0019123134785193222,0.00369510553695165,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,17.07168216757617,0.0,1.1182918373790358,-2.396510488584243,114,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
BVT,['Norwegian'],0,,,,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,237,False,Bouvet Island,,25-05-2025,unknown,,-23.32350510885996,-24.113750584069216,-22.488358901172017,3.0611536224384833e-09,3.061153622438558e-09,3.061153622438558e-09,3.061153613067972e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,0.0,,-4.902462095800549,0.0,175,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
BLM,['French'],10562,,,4.023746163152476,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,238,False,Saint Barthélemy,,25-05-2025,unknown,,-8.943056559913868,-9.284988342634623,-8.570743745434044,0.00013370634399613454,9.280801763569505e-05,0.00018957270979965028,0.000133687614664463,9.279940470650369e-05,0.000189536775353464,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,9.26501793326688,,-1.6349227511047997,0.0,140,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
SXM,"['English', 'French', 'Dutch']",41349,,,4.616465010872037,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,239,False,Sint Maarten (Dutch part),,25-05-2025,unknown,,-6.824741301442422,-7.108105706537909,-6.530428727780524,0.0011034653967760331,0.000818444906984468,0.0014583839163443601,0.0011022101645852022,0.0008177753289469787,0.0014562585756866685,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,10.629803516362548,,-1.153597121520595,0.0,125,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
BES,"['English', 'Dutch', 'Papiamento']",31980,,,4.504878459410216,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,240,False,"Bonaire, Sint Eustatius and Saba",,25-05-2025,unknown,,-7.223539982319902,-7.518303204622426,-6.9160428163517995,0.0007415510035454266,0.0005430542880243406,0.000991749355061465,0.0007409824948362083,0.0005427594600678775,0.0009907662725675837,0.9,1.01,469.0,20,4,4,12,-1.7477575830462364,-1.8863632665769616,-1.6050457107757303,5,95,1.0,13.900796422998402,2.8354724934856366,4.401002415560865,4.258808619988878,4.536694867523189,0.6787887,0.2832404461542748,3.7950271535750773,3.682431390128005,3.91037066706457,10.372865986387945,,-1.2442125411957656,0.0,130,bayes-no-uk-smoke,bayes-no-uk-smoke_20251220T232821Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
