alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
KAZ,"['Kazakh', 'Russian']",20426568,48.0196,66.9237,93.3917,2024,4673.612031137062,7.310195404132739,0.933917,1.25,1.0,0.75,0.75,False,6.827115761241435,5.120336820931076,6.827115761241435,6.827115761241435,22,False,Kazakhstan,,25-05-2025,unknown,,-1.269678729836438,-1.3574452748392578,-1.1839132736746039,0.28130470080925324,0.2573173139910746,0.30607862370916655,0.2121885359883905,0.19893789569279874,0.22537448245643965,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.7920279210548,0.34976199999999996,1.372339709518014,-1.161651538356872,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,106
BEL,"['German', 'French', 'Dutch']",11825551,50.83333333,4.0,95.7758,2024,537.7889575770149,7.072821385408543,0.957758,1.25,1.0,0.75,1.0,False,6.774051264446115,6.774051264446115,6.774051264446115,6.774051264446115,23,False,Belgium,,25-05-2025,unknown,,-0.9552928132169345,-1.0449901850015524,-0.8668809500906157,0.3852541320430435,0.3516952729308042,0.42026032133967,0.26184494142576326,0.24741567693555616,0.27605883413932497,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.285773087451204,0.957758,0.8411214250648429,0.9849204228694499,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,87
CHE,"['French', 'Swiss German', 'Italian', 'Romansh']",9082848,47.0,8.0,97.3444,2023,1049.7516159080428,6.958222046400911,0.973444,1.25,1.0,0.75,1.0,False,6.773439501736688,6.773439501736688,6.773439501736688,6.773439501736688,24,False,Switzerland,,25-05-2025,unknown,,-0.7930057688102606,-0.8834089223912674,-0.7012017418885217,0.45318170041128175,0.41337135729992264,0.49598889594670376,0.2877318591021122,0.27341068399025004,0.30204156586054137,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.02189835778526,0.973444,0.7480594291286514,1.0403009315961456,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,63
DNK,['Danish'],6011488,56.0,10.0,99.7692,2024,795.8333269965693,6.778981984515728,0.997692,1.25,1.0,0.75,1.0,False,6.763336094095466,6.763336094095466,6.763336094095466,6.763336094095466,25,False,Denmark,,25-05-2025,unknown,,-0.5398985412632424,-0.6358038318519957,-0.4437518143423295,0.5838228143551032,0.529509681540277,0.6416246463093715,0.32516583266200866,0.311824886028768,0.33777460378490903,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.60918286322111,0.997692,0.6025050301660989,1.1259101739527004,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,43
PHL,"['English', 'Filipino']",114123600,13.0,122.0,83.7661,2023,10891.305409879478,8.057375462910338,0.837661,1.25,1.0,0.75,1.25,False,6.749349187636937,8.43668648454617,6.749349187636937,6.749349187636937,26,False,Philippines,,25-05-2025,unknown,,-2.312642592362141,-2.4042499310346304,-2.2252768373961826,0.09914144131571259,0.09033322737368296,0.108037508052889,0.08975968338248576,0.08253084743985845,0.09697381105747206,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,9.725138096494574,0.269703,-1.472649914995545,-1.4443053792436835,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,170
UZB,"['Russian', 'Uzbek']",37859698,41.0,64.0,89.0136,2023,4966.837052232738,7.578177145352642,0.8901359999999999,1.25,1.0,0.75,0.75,False,6.745608291455619,5.059206218591714,6.745608291455619,6.745608291455619,27,False,Uzbekistan,,25-05-2025,unknown,,-1.6670410255480872,-1.7507324269896785,-1.5859496637090988,0.1890374793902058,0.1736467189571503,0.2047532554523454,0.15641090231859908,0.14596635603274302,0.16684285243792096,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,6.782192056006791,,-2.5105531382675257,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,132
VNM,['Vietnamese'],101343800,16.16666666,107.83333333,84.15,2024,9792.699096220487,8.005797184621029,0.8415,1.25,1.0,0.75,0.75,False,6.736878330858596,5.052658748143948,6.736878330858596,6.736878330858596,28,False,Viet Nam,,25-05-2025,unknown,,-2.247705757104793,-2.3376310118241674,-2.1612403496637387,0.10578818096547328,0.0965561087806233,0.11518216734002817,0.0951421851509588,0.08766898330874084,0.10265078300559112,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,12.680469734382598,0.45731299999999997,-0.43037860230330116,-0.7819352885758666,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,164
SWE,['Swedish'],10605098,62.0,15.0,95.5293,2024,1332.4123791807742,7.025514686116378,0.9552930000000001,1.25,1.0,0.75,1.0,False,6.711425001044174,6.711425001044174,6.711425001044174,6.711425001044174,29,False,Sweden,,25-05-2025,unknown,,-0.9107962283761567,-0.9986055289263587,-0.8236976753291922,0.4027663348911863,0.36839279743133724,0.4388060896227453,0.2689944897868508,0.2548708523593744,0.282944712508056,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.02702596368102,0.5761999999999999,0.04451799161255263,-0.36219650615901905,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,82
POL,['Polish'],37392000,52.0,20.0,88.585,2024,1482.7236811335022,7.572778695048152,0.8858499999999999,1.25,1.0,0.75,1.0,False,6.708346007008405,6.708346007008405,6.708346007008405,6.708346007008405,30,False,Poland,,25-05-2025,unknown,,-1.6720400353411335,-1.755346449012561,-1.5923634809506508,0.18808840253909398,0.1728473501248516,0.20344420869123248,0.15577551322718677,0.14541060303229109,0.16599332850116275,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.979690525505411,0.872918,0.38049887804791516,0.6853869305595643,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,133
NOR,"['Norwegian Nynorsk', 'Norwegian Bokmål', 'Sami']",5606944,62.0,10.0,99.0,2023,1132.6645134528776,6.7487262185539185,0.99,1.25,1.0,0.75,0.75,False,6.68123895636838,5.010929217276285,6.68123895636838,6.68123895636838,31,False,Norway,,25-05-2025,unknown,,-0.5268279943044667,-0.6203570033013573,-0.4330610730873039,0.5914526864713889,0.5377524265692623,0.6485208857696136,0.3269314824627416,0.31407940987378113,0.33905872481596894,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.21376494660098,0.557716,1.1684008683610805,-0.4274555475528887,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,40
KWT,['Arabic'],4881254,29.5,45.75,99.7473,2023,4677.750214005692,6.688531407109154,0.9974729999999999,1.25,1.0,0.75,0.75,False,6.671629488243388,5.003722116182541,6.671629488243388,6.671629488243388,32,False,Kuwait,,25-05-2025,unknown,,-0.4435127241923187,-0.5385893692091178,-0.3484717403010284,0.6428851622846272,0.5835708951005175,0.7057658605409496,0.3375039886466837,0.325575707213379,0.3484579906358231,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.849823972026362,0.636255,0.6873731110091028,-0.15016817187483472,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,32
ROU,['Romanian'],19036031,46.0,25.0,91.2905,2024,2107.877056215054,7.279576403371833,0.912905,1.25,1.0,0.75,1.0,False,6.645561696520163,6.645561696520163,6.645561696520163,6.645561696520163,33,False,Romania,,25-05-2025,unknown,,-1.2897351652902627,-1.3720213384708786,-1.210819098481411,0.27566675393916656,0.25359384319443673,0.2979531281011927,0.20913261458742816,0.19679057680150996,0.22118137289221515,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.79931116770503,0.94365,1.7275832355844518,0.9351111523660568,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,108
AUT,['German'],9200931,47.33333333,13.33333333,94.9197,2024,1306.142126845265,6.963831773835327,0.9491970000000001,1.25,1.0,0.75,1.0,False,6.6100482282291715,6.6100482282291715,6.6100482282291715,6.6100482282291715,34,False,Austria,,25-05-2025,unknown,,-0.8600289522392995,-0.9442873845563724,-0.7753113590197847,0.42370847032729203,0.38895664976940036,0.4605603601540852,0.27712141462983747,0.26362067883002327,0.29058134724878687,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.03481523255151,0.9491970000000001,0.7526148867449476,0.9546952198088073,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,74
HKG,"['English', 'Chinese']",7527500,22.267,114.188,95.9778,2023,9583.564675889662,6.876650764184797,0.959778,1.25,1.0,0.75,1.25,False,6.600058117147756,8.250072646434695,6.600058117147756,6.600058117147756,35,False,Hong Kong,,25-05-2025,unknown,,-0.7399718165855832,-0.8258147655445977,-0.6530653638741327,0.4777900119737049,0.437878080231958,0.5204479677448309,0.29600359705373147,0.282608468327702,0.309278433145808,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,0.0,,-4.902462095800549,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,59
MEX,['Spanish'],130575786,23.0,-102.0,81.1832,2023,8580.290897980047,8.115862648749394,0.811832,1.25,1.0,0.75,1.0,False,6.588717005859518,6.588717005859518,6.588717005859518,6.588717005859518,36,False,Mexico,,25-05-2025,unknown,,-2.440315811660366,-2.529713338327759,-2.35415323299357,0.08725449022994469,0.07968185979901464,0.09497389431297443,0.07994531556565543,0.07357903200847712,0.08636894365085605,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.655328079435291,0.6571769999999999,-1.1445952485941657,-0.07630160273165475,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,175
BLR,"['Belarusian', 'Russian']",9109280,53.0,28.0,94.2618,2024,1972.4558928397973,6.959484051574066,0.942618,1.25,1.0,0.75,0.75,False,6.560134937726643,4.920101203294982,6.560134937726643,6.560134937726643,37,False,Belarus,,25-05-2025,observed_multi,73.0,-0.8719237681879488,-0.9546249760899135,-0.7887966514511242,0.4186737469400187,0.3849564864067036,0.45439125862230506,0.275223490154326,0.2619552844395647,0.28846315664785216,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.024804232084247,0.942618,0.7490842580789098,0.9314676049348474,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,76
HUN,['Hungarian'],9539502,47.0,20.0,93.779,2024,1730.041679965498,6.979525703394117,0.93779,1.25,1.0,0.75,1.0,False,6.545329409385969,6.545329409385969,6.545329409385969,6.545329409385969,38,False,Hungary,,25-05-2025,unknown,,-0.9055510135635955,-0.9876443179685207,-0.8240593174371655,0.40481518203925615,0.37245304035372556,0.43864742758989833,0.2698384035157418,0.25663579079729537,0.2828872862047808,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,19.466028610872264,0.727808,1.9627177483328506,0.173066031583993,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,80
JOR,['Arabic'],11734000,31.0,36.0,92.5344,2023,3951.995540588521,7.069446083880313,0.925344,1.25,1.0,0.75,0.75,False,6.541669517042144,4.906252137781608,6.541669517042144,6.541669517042144,39,False,Jordan,,25-05-2025,unknown,,-1.03323674325761,-1.113920232473314,-0.9540726048819552,0.3562661614842195,0.3282695434004416,0.3851691840003775,0.24931888405044814,0.23640950834788782,0.2620442788449806,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.62940077460085,0.869815,1.6676601033747256,0.6744315742814223,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,94
IRL,"['English', 'Irish']",5458600,53.0,-8.0,96.4974,2023,411.9872161473412,6.7370812708662235,0.964974,1.25,1.0,0.75,1.25,False,6.501108262272863,8.12638532784108,6.501108262272863,6.501108262272863,40,False,Ireland,,25-05-2025,unknown,,-0.5773193016822956,-0.6642949364929589,-0.48994547801023547,0.5621917047087807,0.5146362542593461,0.6126597977248345,0.32006167592392015,0.307607337439074,0.3320049919787946,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.26940426298874,0.7963089999999999,1.5406983668601995,0.4149135534689463,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,48
QAT,['Arabic'],3173024,25.5,51.25,99.6528,2023,5366.554915778279,6.501473357013159,0.996528,1.25,1.0,0.75,0.75,False,6.47890024151761,4.859175181138207,6.47890024151761,6.47890024151761,41,False,Qatar,,25-05-2025,unknown,,-0.24541840977000917,-0.34066723794511944,-0.15041776840513757,0.7837141539455673,0.711295562413726,0.8603484760188481,0.3573456819689659,0.3492515653211742,0.363940006127833,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,13.705890985386064,,-0.0687382572252504,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,22
NZL,"['English', 'Māori', 'New Zealand Sign Language']",5324700,-41.0,174.0,96.1638,2023,18539.259996895576,6.726295144126775,0.961638,1.25,1.0,0.75,1.25,False,6.468261009807783,8.085326262259729,6.468261009807783,6.468261009807783,42,False,New Zealand,,25-05-2025,unknown,,-0.5741538554178636,-0.6600752129351001,-0.4878895062203319,0.5639558855303273,0.5168124632576518,0.6139207051674098,0.3205078177194263,0.30823657994244896,0.3322690623073958,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.491415755274714,0.952517,0.5609715262379318,0.9664167096068835,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,47
OMN,['Arabic'],5343630,21.0,57.0,95.2517,2024,6123.698844742656,6.727836379384905,0.952517,1.25,1.0,0.75,0.75,False,6.408378524582571,4.8062838934369285,6.408378524582571,6.408378524582571,43,False,Oman,,25-05-2025,unknown,,-0.5987562037461553,-0.6823593587518484,-0.5147864469343205,0.5502055139846024,0.5054231125511253,0.5976282073294951,0.31704853312319686,0.30489663281711943,0.3287641506579786,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,19.302377674946467,0.27375900000000003,1.9050021696059267,-1.429985390502419,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,49
SGP,"['English', 'Chinese', 'Malay', 'Tamil']",6110200,1.36666666,103.8,94.3776,2024,10906.935526005507,6.786055425868549,0.9437760000000001,1.25,1.0,0.75,1.25,False,6.4045162456045155,8.005645307005643,6.4045162456045155,6.4045162456045155,44,False,Singapore,,25-05-2025,unknown,,-0.6831446123468752,-0.7642520133078257,-0.6019303592925427,0.5056458562557269,0.46568212579526486,0.5477532553100848,0.30468063195410205,0.29231182959872015,0.31673696505675275,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,0.0,,-4.902462095800549,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,56
DOM,['Spanish'],10771504,19.0,-70.66666666,91.0022,2024,6922.186226811556,7.032276347058217,0.910022,1.25,1.0,0.75,1.0,False,6.399526185902613,6.399526185902613,6.399526185902613,6.399526185902613,45,False,Dominican Republic,,25-05-2025,unknown,,-1.0319552997269998,-1.107692589958354,-0.9574850526691209,0.3566757134666871,0.3303202686065477,0.3838570543235655,0.24952252911004602,0.23739903674642326,0.26149448007819315,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.192414686550872,0.910022,0.8081962596418601,0.8163851707607194,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,93
IRN,['Persian (Farsi)'],85961000,32.0,53.0,79.6309,2023,4935.672773012755,7.934301459075755,0.7963089999999999,1.25,1.0,0.75,0.75,False,6.3181556605751545,4.738616745431366,6.3181556605751545,6.3181556605751545,46,False,"Iran, Islamic Republic of",,25-05-2025,unknown,,-2.284794232811944,-2.36491350217008,-2.2091438894262247,0.10190740341151099,0.09395742813173544,0.10979460573190412,0.09201429566105922,0.08553146836949951,0.09837795985809246,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.646731082164038,0.817291,1.3210971602693178,0.4889919567651042,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,167
FIN,"['Finnish', 'Swedish']",5650325,64.0,26.0,93.5139,2023,1926.1070315467211,6.752073428641965,0.935139,1.25,1.0,0.75,1.0,False,6.314127193986819,6.314127193986819,6.314127193986819,6.314127193986819,47,False,Finland,,25-05-2025,unknown,,-0.6684584657329192,-0.7470249905153585,-0.589899708368723,0.5130870532549874,0.4737739457145923,0.5543828829534165,0.30688768730149746,0.29499439245113707,0.3184522968804826,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.547223623592183,0.935139,0.5806535610471867,0.9050624777662287,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,54
IRQ,"['Arabic', 'Aramaic', 'Sorani']",46118793,33.0,44.0,81.7291,2023,4276.380632226291,7.663877932614442,0.817291,1.25,1.0,0.75,0.75,False,6.26361845942439,4.697713844568293,6.26361845942439,6.26361845942439,48,False,Iraq,,25-05-2025,observed_multi,234.0,-1.9421827164587269,-2.013411844235177,-1.8727248148522375,0.14352034936358246,0.13353230634077293,0.1537042760277718,0.12430220867279335,0.11684066124843237,0.1318053475816549,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,12.878532307393002,0.998301,-0.36052690264285897,1.1280602906054198,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,148
AZE,['Azerbaijani'],10241722,40.5,47.5,89.0,2023,3930.125892284722,7.010372983224158,0.89,1.25,1.0,0.75,0.75,False,6.239231955069501,4.679423966302126,6.239231955069501,6.239231955069501,49,False,Azerbaijan,,25-05-2025,unknown,,-1.0588613048121558,-1.1284045271835295,-0.9906500007015238,0.3471559321563297,0.32354905962073033,0.37133524716629596,0.24520953364230746,0.23411248274343552,0.2561517483093991,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.141980327500146,0.89,0.7904093267174193,0.7456961139121984,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,95
PRT,['Portuguese'],10749635,39.5,-8.0,88.487,2024,1674.3801395135133,7.0313937181886415,0.8848699999999999,1.25,1.0,0.75,1.0,False,6.221869359413582,6.221869359413582,6.221869359413582,6.221869359413582,50,False,Portugal,,25-05-2025,unknown,,-1.094297747607093,-1.1632203286338338,-1.0275504665187856,0.3350608141771042,0.3124782773090017,0.3578825345442824,0.23955295801670842,0.228618957478218,0.25021543363770377,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.625379064311183,0.8157810000000001,0.6082170238910543,0.48366079724850947,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,98
