alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
CHE,"['French', 'Swiss German', 'Italian', 'Romansh']",9082848,47.0,8.0,97.3444,2023,61.28,1049.7516159080428,6.958222046400911,0.973444,1.25,1.0,0.75,1.0,False,6.773439501736688,6.773439501736688,6.773439501736688,6.773439501736688,24,False,Switzerland,,25-05-2025,False,unknown,,-2.468726831505702,-2.7645400234561777,-2.1740121124403142,0.0860602175645836,0.06300507456287949,0.11372044224992174,0.07875212730972853,0.05915790336620057,0.10149633945832451,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,16.02189835778526,0.973444,6.9572610117456115,0.7332654034237391,1.0270000352695217,-2.363098346249427,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,64
DNK,['Danish'],6011488,56.0,10.0,99.7692,2024,86.0,795.8333269965693,6.778981984515728,0.997692,1.25,1.0,0.75,1.0,False,6.763336094095466,6.763336094095466,6.763336094095466,6.763336094095466,25,False,Denmark,,25-05-2025,False,unknown,,-4.216374888920235,-4.552817585443897,-3.8799567585740595,0.015064055386818029,0.010537473291684097,0.02065171920873784,0.014829311427337625,0.010427017930519629,0.020229599452821143,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,15.60918286322111,0.997692,6.680645531445615,0.5821319644138931,1.114910216958209,-2.7301359815861344,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,99
PHL,"['English', 'Filipino']",114123600,13.0,122.0,83.7661,2023,63.73,10891.305409879478,8.057375462910338,0.837661,1.25,1.0,0.75,1.25,False,6.749349187636937,8.43668648454617,6.749349187636937,6.749349187636937,26,False,Philippines,,25-05-2025,False,unknown,,11.129651991437662,10.990545991497743,11.265255136579151,68401.85214073583,59310.75839363664,78061.72482357772,0.0,0.0,0.0,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,9.725138096494574,0.269703,9.398014350709142,-1.5725628134557574,-1.5243856118675003,0.8755068576306201,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,227
UZB,"['Russian', 'Uzbek']",37859698,41.0,64.0,89.0136,2023,,4966.837052232738,7.578177145352642,0.8901359999999999,1.25,1.0,0.75,0.75,False,6.745608291455619,5.059206218591714,6.745608291455619,6.745608291455619,27,False,Uzbekistan,,25-05-2025,False,unknown,,6.1297025715840014,6.019419405562842,6.240873697416904,460.3307708993872,411.33970484684625,513.3067900539393,8.748831830495632e-157,6.082803837548667e-221,9.367802856468924e-177,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,6.782192056006791,,7.448359868641594,-2.650248438971308,0.0,-1.7114653900744001,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,223
VNM,['Vietnamese'],101343800,16.16666666,107.83333333,84.15,2024,,9792.699096220487,8.005797184621029,0.8415,1.25,1.0,0.75,0.75,False,6.736878330858596,5.052658748143948,6.736878330858596,6.736878330858596,28,False,Viet Nam,,25-05-2025,False,unknown,,10.478835758612707,10.350237203317205,10.606252990020144,35663.1771320504,31264.457975138877,40386.58644061105,0.0,0.0,0.0,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,12.680469734382598,0.45731299999999997,9.660420940385752,-0.4903416714550144,-0.8442128476554157,1.2236908929825774,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,227
SWE,['Swedish'],10605098,62.0,15.0,95.5293,2024,86.0,1332.4123791807742,7.025514686116378,0.9552930000000001,1.25,1.0,0.75,1.0,False,6.711425001044174,6.711425001044174,6.711425001044174,6.711425001044174,29,False,Sweden,,25-05-2025,False,unknown,,-1.3364166877840062,-1.5997924219554953,-1.076691000830532,0.2660946571820436,0.20193843264605618,0.3407211092073616,0.2027429848948841,0.16501302816943325,0.24234035698585044,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,14.02702596368102,0.5761999999999999,9.160438747625,0.0027575129332953266,-0.4131926492710967,0.5602707490978438,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,37
POL,['Polish'],37392000,52.0,20.0,88.585,2024,37.0,1482.7236811335022,7.572778695048152,0.8858499999999999,1.25,1.0,0.75,1.0,False,6.708346007008405,6.708346007008405,6.708346007008405,6.708346007008405,30,False,Poland,,25-05-2025,False,unknown,,0.8993266105478329,0.6585382395926916,1.1356108845266306,2.484217953362885,1.9319662040448597,3.1130746933332936,0.20970918144779935,0.13841985196610124,0.27987058992028085,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,14.979690525505411,0.872918,8.812714461979377,0.3516164080987842,0.6625469288509723,0.09887972566669205,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,36
NOR,"['Norwegian Nynorsk', 'Norwegian Bokmål', 'Sami']",5606944,62.0,10.0,99.0,2023,,1132.6645134528776,6.7487262185539185,0.99,1.25,1.0,0.75,0.75,False,6.68123895636838,5.010929217276285,6.68123895636838,6.68123895636838,31,False,Norway,,25-05-2025,False,unknown,,-2.9338729091626443,-3.2264897328071283,-2.641776856760706,0.054034667687264636,0.039696601177909296,0.0712345843939353,0.05110614691451119,0.03815164859140777,0.06633673737488995,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,17.21376494660098,0.557716,8.892202519501664,1.1697183565625122,-0.48020567295691374,0.2043514391038693,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,75
KWT,['Arabic'],4881254,29.5,45.75,99.7473,2023,,4677.750214005692,6.688531407109154,0.9974729999999999,1.25,1.0,0.75,0.75,False,6.671629488243388,5.003722116182541,6.671629488243388,6.671629488243388,32,False,Kuwait,,25-05-2025,False,unknown,,2.920731826159358,2.7640499222208152,3.07643206645611,18.638984375258808,15.863960832888715,21.680908193480406,4.830850026305035e-07,8.321060618866455e-09,2.045412841104372e-06,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,15.849823972026362,0.636255,9.154445289487649,0.6702530037736772,-0.19546558059268512,0.552318104148845,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,176
ROU,['Romanian'],19036031,46.0,25.0,91.2905,2024,31.0,2107.877056215054,7.279576403371833,0.912905,1.25,1.0,0.75,1.0,False,6.645561696520163,6.645561696520163,6.645561696520163,6.645561696520163,33,False,Romania,,25-05-2025,False,unknown,,1.3374964741123962,1.1401862416588033,1.5291296945341621,3.8363527379911724,3.127350755722491,4.614159347284054,0.08676700120774099,0.04572867791488618,0.13708357363421478,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,18.79931116770503,0.94365,8.628345903506958,1.7503339531675812,0.9189830461061783,-0.14575661810829946,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,62
AUT,['German'],9200931,47.33333333,13.33333333,94.9197,2024,73.0,1306.142126845265,6.963831773835327,0.9491970000000001,1.25,1.0,0.75,1.0,False,6.6100482282291715,6.6100482282291715,6.6100482282291715,6.6100482282291715,34,False,Austria,,25-05-2025,False,unknown,,-1.772085763764948,-2.0350118755229176,-1.5095825742976352,0.1721448005788051,0.13067893205593936,0.22100221171262724,0.14433876288475037,0.11467069301715505,0.17718076763712226,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,16.03481523255151,0.9491970000000001,7.175598450516486,0.7379954698505984,0.9390934790419732,-2.0733891183167628,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,48
HKG,"['English', 'Chinese']",7527500,22.267,114.188,95.9778,2023,53.2,9583.564675889662,6.876650764184797,0.959778,1.25,1.0,0.75,1.25,False,6.600058117147756,8.250072646434695,6.600058117147756,6.600058117147756,35,False,Hong Kong,,25-05-2025,False,unknown,,6.44509952610463,6.32519227619887,6.568714991192305,631.3494830537416,558.465183109386,712.4537454734373,7.2433186661360415e-208,2.7420238783883216e-307,1.616958732297428e-240,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,0.0,,9.531212699214938,-5.133838279793815,0.0,1.0522460871679589,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,225
MEX,['Spanish'],130575786,23.0,-102.0,81.1832,2023,12.9,8580.290897980047,8.115862648749394,0.811832,1.25,1.0,0.75,1.0,False,6.588717005859518,6.588717005859518,6.588717005859518,6.588717005859518,36,False,Mexico,,25-05-2025,False,unknown,,10.103255136307938,9.969132523627767,10.237150155966185,24504.28990441881,21356.95067528327,27921.44068390083,0.0,0.0,0.0,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,10.655328079435291,0.6571769999999999,9.468688798656858,-1.2319339470672952,-0.11961368265097008,0.9692839023040575,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,227
BLR,"['Belarusian', 'Russian']",9109280,53.0,28.0,94.2618,2024,,1972.4558928397973,6.959484051574066,0.942618,1.25,1.0,0.75,0.75,False,6.560134937726643,4.920101203294982,6.560134937726643,6.560134937726643,37,False,Belarus,,25-05-2025,True,observed_multi,73.0,-0.10437642481284631,-0.31606832203795415,0.10551848260633023,0.9082756786760865,0.7290096420498108,1.1112866448083727,0.3632978421856233,0.35153280171730533,0.3678557919371659,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,16.024804232084247,0.942618,7.5875415451393335,0.7343295136447517,0.9152415702111466,-1.5267869571518247,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,2
HUN,['Hungarian'],9539502,47.0,20.0,93.779,2024,20.0,1730.041679965498,6.979525703394117,0.93779,1.25,1.0,0.75,1.0,False,6.545329409385969,6.545329409385969,6.545329409385969,6.545329409385969,38,False,Hungary,,25-05-2025,False,unknown,,-0.6233915248206804,-0.8494301152213498,-0.398744592957161,0.541141328138184,0.4276585798272062,0.6711621077971349,0.3126800418439264,0.2788479319407416,0.3430405222895142,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,19.466028610872264,0.727808,9.43328180918873,1.9944810747582704,0.13645626302923797,0.9223028090019779,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,17
JOR,['Arabic'],11734000,31.0,36.0,92.5344,2023,45.0,3951.995540588521,7.069446083880313,0.925344,1.25,1.0,0.75,0.75,False,6.541669517042144,4.906252137781608,6.541669517042144,6.541669517042144,39,False,Jordan,,25-05-2025,False,unknown,,3.1832880895857567,3.054913024143733,3.313625474422233,24.20055551830837,21.219339882346762,27.48458974287533,3.0950564896286267e-09,3.181878884943028e-11,1.2920808505922505e-08,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,18.62940077460085,0.869815,9.137585094961015,1.6881139920283266,0.6512971229379075,0.5299465220390465,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,189
IRL,"['English', 'Irish']",5458600,53.0,-8.0,96.4974,2023,98.37,411.9872161473412,6.7370812708662235,0.964974,1.25,1.0,0.75,1.25,False,6.501108262272863,8.12638532784108,6.501108262272863,6.501108262272863,40,False,Ireland,,25-05-2025,False,unknown,,-7.568686506697522,-7.980413605287883,-7.155480939686916,0.0005330607420883226,0.00034209889986443583,0.0007805750569563663,0.0005327579312715963,0.0003419818882229868,0.0007799659972747222,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,18.26940426298874,0.7963089999999999,8.504446855530057,1.5562858645456326,0.3848039764842348,-0.31015672160428365,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,139
QAT,['Arabic'],3173024,25.5,51.25,99.6528,2023,,5366.554915778279,6.501473357013159,0.996528,1.25,1.0,0.75,0.75,False,6.47890024151761,4.859175181138207,6.47890024151761,6.47890024151761,41,False,Qatar,,25-05-2025,False,unknown,,2.6326560515417956,2.472871017710625,2.792714977556729,13.976939807509375,11.856438078298225,16.325282466452986,2.3756331653519647e-05,1.3270296378848642e-06,8.409469602151517e-05,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,13.705890985386064,,9.209511805774614,-0.11483980118577687,0.0,0.6253851787112596,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,157
NZL,"['English', 'Māori', 'New Zealand Sign Language']",5324700,-41.0,174.0,96.1638,2023,97.82,18539.259996895576,6.726295144126775,0.961638,1.25,1.0,0.75,1.25,False,6.468261009807783,8.085326262259729,6.468261009807783,6.468261009807783,42,False,New Zealand,,25-05-2025,False,unknown,,8.587364452228753,8.411408477156657,8.765047526748363,5394.8172509559445,4498.091516898349,6406.366412087288,0.0,0.0,0.0,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,15.491415755274714,0.952517,8.720084865998851,0.5390064984195072,0.9511300100221131,-0.0240293314620504,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,227
OMN,['Arabic'],5343630,21.0,57.0,95.2517,2024,,6123.698844742656,6.727836379384905,0.952517,1.25,1.0,0.75,0.75,False,6.408378524582571,4.8062838934369285,6.408378524582571,6.408378524582571,43,False,Oman,,25-05-2025,True,observed_multi,29.0,3.767332804771759,3.6443832774388545,3.89166909332468,43.38801117517354,38.25917029166957,48.99259156936183,3.0919832013756855e-16,2.5877308936537824e-20,9.2680669997623e-16,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,19.302377674946467,0.27375900000000003,8.733559560734424,1.9345532817158377,-1.509680741489353,-0.006149926855826652,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,204
SGP,"['English', 'Chinese', 'Malay', 'Tamil']",6110200,1.36666666,103.8,94.3776,2024,83.1,10906.935526005507,6.786055425868549,0.9437760000000001,1.25,1.0,0.75,1.25,False,6.4045162456045155,8.005645307005643,6.4045162456045155,6.4045162456045155,44,False,Singapore,,25-05-2025,False,unknown,,6.406176749314977,6.282076629873647,6.534983378310161,607.3731695416384,534.8982971548049,688.8223348792399,9.387974157697551e-192,4.857135110055909e-297,2.660199074536286e-230,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,0.0,,9.432305494976495,-5.133838279793815,0.0,0.9210073498345606,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,224
