alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
ALB,['Albanian'],2363314,41.0,20.0,83.1356,2023,2179.21451583373,6.373521427687243,0.831356,1.25,1.0,0.75,1.0,False,5.298665280036356,5.298665280036356,5.298665280036356,5.298665280036356,90,True,Albania,Albania,25-05-2025,unknown,,-3.5070745993286767,-3.7222044664681557,-3.289859178333966,0.030236707708421715,0.024180604717518258,0.037259096915458305,0.029321305418991705,0.02360291565613888,0.03589640067035703,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.675575429270774,0.831356,7.6871785527005905,0.2732451145452441,0.5386494127921968,-1.3160621428666892,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,86
GHA,['English'],33742380,8.0,-2.0,69.9445,2023,5114.966625649703,7.52817571205314,0.6994450000000001,1.25,1.0,0.75,1.25,False,5.265544860917009,6.581931076146262,5.265544860917009,5.265544860917009,91,True,Ghana,Ghana,25-05-2025,unknown,,3.916125362280915,3.808164908022951,4.022004697249158,50.31112393463166,45.06765974211801,55.812881698261016,5.455148991961591e-19,3.2174238483475457e-23,1.2056772267315428e-18,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,10.545341438708522,0.9444450000000001,7.603129722932015,-1.1833847769635848,0.9379179548930062,-1.4228743818136198,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,206
BTN,['Dzongkha'],784043,27.5,90.5,88.426,2023,7723.876256931685,5.894339881754102,0.88426,1.25,1.0,0.75,0.75,False,5.212128983839882,3.9090967378799117,5.212128983839882,5.212128983839882,92,True,Bhutan,Bhutan,25-05-2025,observed_multi,2.0,0.3093612953948701,0.09861316557190665,0.5168106093643677,1.3731935148896923,1.1036392925036345,1.6766715561448615,0.3455401170889745,0.31352977560282436,0.36601269356328037,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,13.572219144767281,0.88426,8.952201083117478,-0.11588096128106043,0.7254306466107046,0.2915734323600614,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,7
MAC,"['Portuguese', 'Chinese']",685900,22.16666666,113.55,89.1806,2023,9558.208057037542,5.836260802858487,0.891806,1.25,1.0,0.75,1.0,False,5.204812401554015,5.204812401554015,5.204812401554015,5.204812401554015,93,True,Macao,Macao,25-05-2025,unknown,,1.0400555010001136,0.8160843877123882,1.260476947888851,2.8542417971079685,2.2616268395111816,3.5271033318947467,0.16782263440915568,0.10366130433806928,0.23561823295174245,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,10.357615832623573,,8.781690209641104,-1.2495908877674244,0.0,0.07488215645585247,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,45
TTO,['English'],1367764,10.6918,-61.2225,84.6994,2023,7064.8125678614015,6.136011168773308,0.846994,1.25,1.0,0.75,1.25,False,5.19716464388398,6.496455804854975,5.19716464388398,5.19716464388398,94,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,unknown,,0.6093993942590852,0.4448104416265499,0.7742854021184994,1.8481667588427724,1.560194421709979,2.169041582887312,0.29075223402962863,0.24789347049105667,0.3277893903989349,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.298095264126392,0.723542,7.777409789390063,0.8454671475867496,0.15800462330730783,-1.2013930815568503,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,20
ARM,['Armenian'],3076200,40.0,45.0,79.9966,2023,3802.541487969024,6.488014567824043,0.799966,1.25,1.0,0.75,0.75,False,5.190191061763928,3.892643296322946,5.190191061763928,5.190191061763928,95,True,Armenia,Armenia,25-05-2025,unknown,,-0.9625581821690843,-1.0978388585065624,-0.8248808786583421,0.38322746409365716,0.333591244295888,0.4382872018796215,0.26067364361191653,0.2389669312582515,0.2827568107625829,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.939205626999847,0.799966,8.243687882217756,0.3662208702031639,0.42782484509291213,-0.6088303153177,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,26
BWA,"['English', 'Tswana']",2359609,-22.0,24.0,81.36,2023,8810.627712211382,6.372840043982482,0.8136,1.25,1.0,0.75,1.25,False,5.184942659784147,6.481178324730184,5.184942659784147,5.184942659784147,96,False,Botswana,,25-05-2025,unknown,,2.255869046380829,2.1310445240694134,2.382663373087408,9.570709551163489,8.42366093831402,10.833718710245792,0.0008112530517125943,0.0002136747996472477,0.0018499135049338258,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.674006485309581,0.8136,9.083827459209909,0.272691787378503,0.4759606257877847,0.4588489075048658,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,136
MDA,['Romanian'],2749076,47.0,29.0,80.2126,2023,2304.5274339634507,6.439186746363795,0.8021259999999999,1.25,1.0,0.75,1.0,False,5.165039108113805,5.165039108113805,5.165039108113805,5.165039108113805,97,False,"Moldova, Republic of",,25-05-2025,unknown,,-3.3003648974386914,-3.494607824788787,-3.1039661642505276,0.03712443279430968,0.030360653869728048,0.04487088473030808,0.03575334312855881,0.029452736780103846,0.04290199175289652,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,17.272679935135585,0.20367100000000002,9.155049240981894,1.1891787065062085,-1.6774359257336218,0.5493600781398637,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,81
MNE,['Montenegrin'],623327,42.5,19.3,88.8826,2024,2016.58976643258,5.7947159391766885,0.888826,1.25,1.0,0.75,1.0,False,5.150494189354659,5.150494189354659,5.150494189354659,5.150494189354659,98,False,Montenegro,,25-05-2025,unknown,,-5.830812113834951,-6.118103117337587,-5.539595556355786,0.002980688143581956,0.002202631153552438,0.003928116218405813,0.002971541136284064,0.0021977849086711227,0.003912716387344593,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,15.081002172436367,0.830162,8.845735651611413,0.4162289537808713,0.5344339131479486,0.1562733795107168,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,122
TUN,['Arabic'],11972169,34.0,9.0,72.3542,2023,2385.0863431052603,7.078172838743614,0.723542,1.25,1.0,0.75,0.75,False,5.121355332090232,3.841016499067674,5.121355332090232,5.121355332090232,99,False,Tunisia,,25-05-2025,unknown,,-1.1260229977405276,-1.27785902401529,-0.9657931992685093,0.3258409400415056,0.2786332120913827,0.38068112504857154,0.23462921476192145,0.21087447469068368,0.2601558715585882,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,18.26595424503978,0.873079,8.081638077545518,1.5394816320983964,0.685955352203387,-0.8147689643817467,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,34
IND,"['English', 'Hindi', 'Tamil']",1417492000,20.0,77.0,55.9,2022,7509.7419247366815,9.151520616513332,0.5589999999999999,1.25,1.0,0.75,1.25,False,5.115700024630953,6.394625030788691,5.115700024630953,5.115700024630953,100,False,India,,25-05-2025,unknown,,11.380793313789056,11.025533809299546,11.723304069072322,89568.62149967837,61422.64705534107,123414.52791969157,0.0,0.0,0.0,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,0.0,,9.157886898087684,-4.902462095800549,0.0,0.5529662736058522,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,227
CUB,['Spanish'],9748007,21.5,-80.0,71.275,2023,7314.624021553347,6.988915832377714,0.7127500000000001,1.25,1.0,0.75,1.0,False,4.981349759527216,4.981349759527216,4.981349759527216,4.981349759527216,101,False,Cuba,,25-05-2025,unknown,,3.130602927135645,3.0690970803972557,3.1934409450081933,22.904189686219205,21.522460851043757,24.372146541183547,3.6327849536395077e-09,6.341690266824346e-10,9.678453437241722e-09,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.092573411822997,0.7127500000000001,8.897767616931754,0.7729847472899484,0.11990272032512657,0.22239744962540292,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,189
BOL,"['Aymara', 'Guaraní', 'Quechua', 'Spanish']",11365333,-17.0,-65.0,70.2368,2023,9888.684135185033,7.055582164913061,0.702368,1.25,1.0,0.75,1.0,False,4.955615134005657,4.955615134005657,4.955615134005657,4.955615134005657,102,False,"Bolivia, Plurinational State of",,25-05-2025,observed_multi,64.0,4.605552447247394,4.518131843593773,4.6913756674436415,100.17253419165067,91.66419488247071,109.00302867631586,4.6125905506217977e-38,4.9891524688679405e-46,1.422152280925135e-38,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.246078315323473,0.702368,9.199247486309469,0.8271220749674858,0.08324835072162275,0.6055287785722527,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,210
ABW,"['Dutch', 'Papiamento']",107566,12.5,-69.96666666,97.17,2017,7452.478188094807,5.031675019046017,0.9717,1.25,1.0,0.75,1.0,False,4.889278616007015,4.889278616007015,4.889278616007015,4.889278616007015,103,False,Aruba,,25-05-2025,observed_multi,66.0,-2.792829270419625,-3.1425307965296843,-2.4413711178436546,0.06261818270161795,0.043173397443536536,0.08704142882367623,0.05865558059185031,0.04134911870580698,0.07978557833631508,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,11.585859891645889,0.9717,8.916436073308512,-0.8164200275865734,1.0341436188829392,0.24612198723972922,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,72
MUS,"['English', 'French', 'Mauritian Creole']",1243741,-20.28333333,57.55,79.5,2023,10014.209428472996,6.094729951108975,0.795,1.25,1.0,0.75,1.25,False,4.845310311131636,6.056637888914544,4.845310311131636,4.845310311131636,104,False,Mauritius,,25-05-2025,observed_multi,8.0,1.3202776482305825,1.1646315094732413,1.4770279741328294,3.7608204864483485,3.2047417497467166,4.3799091167916915,0.0899872147272344,0.05486491861515216,0.13001437733289897,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.847298059034998,0.17988099999999999,9.017168128924295,1.0391571926040697,-1.7614281673891168,0.37413586231299356,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,58
MDV,['Maldivian'],515132,3.25,73.0,84.6851,2023,8739.314001205212,5.711918529091912,0.846851,1.25,1.0,0.75,0.75,False,4.837143918280015,3.627857938710011,4.837143918280015,4.837143918280015,105,False,Maldives,,25-05-2025,unknown,,-0.42199758774754914,-0.6381071661814591,-0.20607401696535727,0.6611871596636852,0.528291451422516,0.8137728530486213,0.3388412416503207,0.3114867075931601,0.3606501629107822,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,18.687464351797527,0.811832,9.057339635474921,1.688137670104812,0.4697185794133873,0.42518724004613057,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,8
GUY,['English'],772975,5.0,-59.0,81.7221,2023,7459.110659565389,5.888165447944686,0.817221,1.25,1.0,0.75,1.25,False,4.811932455534804,6.0149155694185055,4.811932455534804,4.811932455534804,106,False,Guyana,,25-05-2025,unknown,,-0.6299040475468509,-0.8102435030871292,-0.45009831966761393,0.5357669383061957,0.4447497561028593,0.6375654987047462,0.3121057037324569,0.28507777051499444,0.33700287761895553,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,15.834073539338027,0.959778,9.167909237222442,0.6818183286140976,0.9920521726863519,0.5657030182507997,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,15
BMU,['English'],64055,32.33333333,-64.75,98.37,2017,5414.352157107651,4.80655303552734,0.9837,1.25,1.0,0.75,1.25,False,4.728206221048245,5.910257776310306,4.728206221048245,4.728206221048245,107,False,Bermuda,,25-05-2025,unknown,,-5.050451056990173,-5.4330432238290305,-4.661168123496549,0.006581553923719445,0.0043697783888438195,0.009455411865115794,0.006535983090646025,0.004350725084900756,0.00936642840209952,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,11.067497368290534,0.9837,8.596993190950718,-0.9992334826796023,1.0765104494783968,-0.15983737679003604,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,111
FJI,"['English', 'Fijian', 'Fiji Hindi']",900869,-17.7134,178.065,79.3485,2023,15980.19709210053,5.954661642573458,0.793485,1.25,1.0,0.75,1.25,False,4.7249346934574,5.90616836682175,4.7249346934574,4.7249346934574,108,False,Fiji,,25-05-2025,observed_one,1.0,2.659607647692015,2.457990557602766,2.8626652235716454,14.395009694272552,11.681315018796472,17.508127921044874,2.3588034229229147e-05,4.360704064607422e-07,9.870999081053208e-05,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,13.711115132013083,0.793485,9.679168128410662,-0.06689583179561903,0.4049432260021489,1.2154289811190673,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,157
AND,['Catalan'],88406,42.5,1.5,95.4456,2023,1304.319552592493,4.946481741013802,0.954456,1.25,1.0,0.75,1.0,False,4.721199176601069,4.721199176601069,4.721199176601069,4.721199176601069,109,False,Andorra,,25-05-2025,unknown,,-10.822829461354178,-11.253716789589882,-10.389128973827109,2.063220827889563e-05,1.2960042391934335e-05,3.07661203081718e-05,2.0631752077399313e-05,1.2959874430313759e-05,3.0765173768561234e-05,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,11.389695119625614,0.954456,7.174203157668514,-0.8856024204579392,0.9732624833172664,-1.967969499803478,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,159
