alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_rank,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli,run_label,run_id
SVN,['Slovene'],2130638,46.11666666,14.81666666,90.7636,2024,1480.382704853587,6.328509668410944,0.907636,1.25,1.0,0.75,0.75,False,5.743983201397835,4.3079874010483765,5.743983201397835,5.743983201397835,71,False,Slovenia,,25-05-2025,unknown,,-4.504289643760352,-4.779914566696944,-4.2190783931417455,0.011240735575569151,0.008396756918864557,0.014712212715213623,0.01111101528673295,0.008326545922660727,0.014497347534187239,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.176845386862315,0.9552930000000001,7.195496634062249,0.8027053583108378,0.9762175697512998,-1.9409089934901727,102,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
CRI,['Spanish'],5309625,10.0,-84.0,85.3951,2023,8587.534812944978,6.725063849484161,0.853951,1.25,1.0,0.75,1.0,False,5.742874999330849,5.742874999330849,5.742874999330849,5.742874999330849,72,False,Costa Rica,,25-05-2025,observed_multi,183.0,4.207994840470962,4.09625352251486,4.304227060321877,67.36135424654302,60.11464975096251,74.01200358557168,2.1336283555650227e-25,5.330852886477216e-31,4.694511908731785e-25,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,15.485031769255382,0.853951,9.058183431506016,0.5587200545576392,0.6184226242342273,0.42625956602073306,207,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
LTU,['Lithuanian'],2894886,56.0,24.0,88.5029,2023,1662.9914952353934,6.461631465975109,0.885029,1.25,1.0,0.75,1.0,False,5.718731234700484,5.718731234700484,5.718731234700484,5.718731234700484,73,False,Lithuania,,25-05-2025,unknown,,-3.655249624267981,-3.8973769979943254,-3.40304774546717,0.02619523855121667,0.020295278824851996,0.03327172040778898,0.025500418586160284,0.019887524282830357,0.03218292599523181,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,13.432745346599102,0.987606,6.597746247536414,-0.16506987018023464,1.090300852837218,-2.700551421493244,87,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
PRI,"['English', 'Spanish']",3203295,18.25,-66.5,87.2918,2022,6718.1333671525435,6.505596935845423,0.872918,1.25,1.0,0.75,1.25,False,5.678852666044315,7.098565832555393,5.678852666044315,5.678852666044315,74,False,Puerto Rico,,25-05-2025,unknown,,2.3708490583677695,2.2270790779754774,2.4944739628064525,10.740835260254562,9.272741849540626,12.115359949393584,0.0003103535228294929,6.632965640097837e-05,0.000871181334672906,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.07168216757617,0.0,9.046211485512677,1.1182918373790358,-2.396510488584243,0.41104519171449566,143,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
EST,['Estonian'],1369995,59.0,26.0,92.238,2024,1790.6963660391448,6.1367189821371575,0.92238,1.25,1.0,0.75,1.0,False,5.660386854743671,5.660386854743671,5.660386854743671,5.660386854743671,75,False,Estonia,,25-05-2025,unknown,,-4.401710085410269,-4.680304998283249,-4.114693467455737,0.01244631720832133,0.009276200935791394,0.01633094730961658,0.0122876191093227,0.009190550613817933,0.016066413371186094,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.130317648162611,0.92238,7.490918140584308,0.08094637690597362,0.8600159451356081,-1.5654768473010998,100,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
LBN,"['Arabic', 'French']",5490000,33.83333333,35.83333333,83.4933,2023,3699.8264065431467,6.739572344450092,0.834933,1.25,1.0,0.75,1.0,False,5.627091356268749,5.627091356268749,5.627091356268749,5.627091356268749,76,False,Lebanon,,25-05-2025,unknown,,0.46245850559442836,0.3297111958412396,0.5938351258343416,1.5934598262870978,1.3905664785431535,1.8109203529376043,0.3231094739292965,0.2960919653626695,0.34615961991966465,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,15.473475933398209,0.23497900000000002,8.58031822634037,0.5546446012130124,-1.5669008647100728,-0.18102851424306385,11,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,44.0,18.0,86.1009,2024,1823.7147251303682,6.534280005205082,0.8610089999999999,1.25,1.0,0.75,1.0,False,5.626073893001622,5.626073893001622,5.626073893001622,5.626073893001622,77,False,Bosnia and Herzegovina,,25-05-2025,unknown,,-3.2014341553643435,-3.4175673232114927,-2.9709029765984694,0.041150363032653556,0.03279261637661934,0.05125705327599089,0.03945614793490387,0.03173467034341335,0.04869596092639604,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,15.045735733434276,0.8610089999999999,7.509178938801071,0.4037913656599798,0.6433413817627887,-1.5422703761597278,78,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
CYP,"['Greek', 'Turkish']",1442614,35.0,33.0,91.2211,2023,3431.2308335249613,6.159150142531189,0.9122110000000001,1.25,1.0,0.75,0.75,False,5.618444510668519,4.21383338300139,5.618444510668519,5.618444510668519,78,False,Cyprus,,25-05-2025,unknown,,-1.6375231767590857,-1.865305352121552,-1.4209528725439666,0.19617253336536578,0.15484908770228212,0.2414838613334157,0.16072931577070512,0.13263508284629902,0.18967625227945317,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.181967303704466,0.9122110000000001,8.14096571753165,0.09916191440828319,0.8241135867751745,-0.7393732917018947,46,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
BGR,['Bulgarian'],6437360,43.0,25.0,82.439,2024,2313.7960291005047,6.808707797095676,0.82439,1.25,1.0,0.75,0.75,False,5.613030620847704,4.2097729656357785,5.613030620847704,5.613030620847704,79,False,Bulgaria,,25-05-2025,unknown,,-1.3453946910616654,-1.5099666298829986,-1.157082417255558,0.2621954047920392,0.22091785576569925,0.3144022410701025,0.20109918208472102,0.17712792106432823,0.2295844132752967,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,15.67762907614483,0.82439,7.747076854258651,0.6266442919931746,0.5140554676315335,-1.2399412531868315,39,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
BRN,['Malay'],455500,4.5,114.66666666,99.0336,2023,11287.206094750567,5.658488381309017,0.9903360000000001,1.25,1.0,0.75,0.75,False,5.603804749592047,4.2028535621940355,5.603804749592047,5.603804749592047,80,False,Brunei Darussalam,,25-05-2025,observed_multi,23.0,2.0444643542271637,1.7753533815390483,2.323010805613742,7.842469989599786,5.902376613494244,10.206364198308579,0.005398176151916603,0.00037698770904842546,0.016131489582795134,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,13.02915099568215,0.9903360000000001,9.331513751228359,-0.30740747064865437,1.099939306797685,0.773617447171617,112,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
ECU,['Spanish'],18103660,-2.0,-77.5,77.1727,2024,9248.583379847747,7.257766384654669,0.771727,1.25,1.0,0.75,1.0,False,5.6010142787303945,5.6010142787303945,5.6010142787303945,5.6010142787303945,81,False,Ecuador,,25-05-2025,observed_multi,294.0,6.028607144544148,5.956258982644859,6.097355397684469,415.5306598134627,386.1628069602908,444.6802287603807,8.521519981279712e-163,3.378420476112015e-191,7.666259317717984e-166,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.71162468573913,0.771727,9.132333789475679,0.9913085981960587,0.32812510099415176,0.5204924753338526,222,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
ISL,['Icelandic'],391810,65.0,-18.0,99.8301,2023,1511.0787855277567,5.593075516113534,0.998301,1.25,1.0,0.75,1.0,False,5.583572880811657,5.583572880811657,5.583572880811657,5.583572880811657,82,False,Iceland,,25-05-2025,unknown,,-6.75186615895247,-7.125224345205239,-6.373948536892276,0.0011998230962513559,0.0008045581289056123,0.0017054198203949984,0.0011983070665392405,0.0008039110680714698,0.0017025138190146435,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.131485604077078,0.881824,8.258575390526843,0.7867081011025775,0.7168301799998267,-0.5899107408368527,130,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
PRY,"['Guaraní', 'Spanish']",6109644,-23.0,-58.0,81.5781,2024,10093.883735201438,6.786015905276943,0.8157810000000001,1.25,1.0,0.75,1.0,False,5.535902841222731,5.535902841222731,5.535902841222731,5.535902841222731,83,False,Paraguay,,25-05-2025,unknown,,4.744390284613773,4.658178267818539,4.846161304097127,115.13547101256123,105.44418470006146,127.25098132047434,1.1971903416453718e-43,6.929040291522882e-54,1.792845100016247e-44,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,15.517245022876946,0.866377,8.24995360215214,0.5700808608061821,0.6622934773158236,-0.6008676158173186,211,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
HRV,['Croatian'],3866233,45.16666666,15.5,83.6324,2024,1591.556116495056,6.587288023403108,0.8363240000000001,1.25,1.0,0.75,1.0,False,5.509107068884581,5.509107068884581,5.509107068884581,5.509107068884581,84,False,Croatia,,25-05-2025,unknown,,-3.8201659740220317,-4.043332862541645,-3.5850916668623354,0.02218392391403973,0.01753896460911326,0.02773438189041151,0.02168582738870091,0.01723402977602221,0.02697574084717354,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.289274693197108,0.39262,8.858957428335218,0.8423563535481725,-1.0103384028851947,0.17307608311307007,91,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MKD,['Macedonian'],1822612,41.83333333,22.0,87.1819,2023,2224.212765066631,6.260694225323314,0.871819,1.25,1.0,0.75,0.75,False,5.458192178827146,4.0936441341203595,5.458192178827146,5.458192178827146,85,False,North Macedonia,,25-05-2025,unknown,,-3.4822520103270618,-3.7144294485611393,-3.2556011089362804,0.031057590724547474,0.024369342221597725,0.03855768018864383,0.03008865495585387,0.023782655001020482,0.037099279254136586,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.92437011261623,0.35092100000000004,8.323325842581772,1.0663385719890937,-1.1575596086351938,-0.507623565918938,85,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MNG,['Mongolian'],3544835,46.0,105.0,83.0162,2023,6943.711069167842,6.549596025060067,0.830162,1.25,1.0,0.75,0.75,False,5.4372257353559155,4.077919301516936,5.4372257353559155,5.4372257353559155,86,False,Mongolia,,25-05-2025,unknown,,2.2284785930104403,2.113781310954468,2.327891722239515,9.305347915004553,8.279489501637634,10.256295632337999,0.0009743110040958589,0.0003603612072350457,0.0021002305890206953,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,10.76487849442862,0.0,9.370284907339396,-1.1059595660950352,-2.396510488584243,0.8228892098146374,133,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
GEO,['Georgian'],4000921,42.0,43.5,81.8843,2023,3564.798871650325,6.602159976122113,0.818843,1.25,1.0,0.75,0.75,False,5.406132481327759,4.0545993609958195,5.406132481327759,5.406132481327759,87,False,Georgia,,25-05-2025,unknown,,-0.5070193414273263,-0.6474785630348397,-0.3726276124179219,0.6045574003926008,0.5233637521611545,0.6889219585226969,0.3292344145231841,0.31010562621519,0.34591937962886177,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,11.078767629469402,,6.227873636697677,-0.9952587443582956,0.0,-3.1705986761381055,9,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
BHS,['English'],398165,25.0343,-77.3963,94.8186,2023,6842.386057328471,5.600063081470082,0.9481860000000001,1.25,1.0,0.75,1.25,False,5.309901412966791,6.637376766208489,5.309901412966791,5.309901412966791,88,False,Bahamas,,25-05-2025,unknown,,-0.8383795882989351,-1.1189547183019264,-0.5781643177079698,0.4380006171284485,0.3266210467787692,0.5609278464800491,0.28017648911233306,0.23561038805804055,0.3201095779375547,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,12.89462177121931,0.9481860000000001,8.831037925747017,-0.35485255247255304,0.9511258143311402,0.13759498730315134,22,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MLT,"['English', 'Maltese']",574250,35.9375,14.3754,92.0727,2023,2373.312282265431,5.759101003867063,0.920727,1.25,1.0,0.75,1.25,False,5.30255978998751,6.628199737484387,5.30255978998751,5.30255978998751,89,False,Malta,,25-05-2025,unknown,,-4.944430706920462,-5.238084477622868,-4.669728745002871,0.007232636599699563,0.005310420640391995,0.009374835278445468,0.007178921348473114,0.005282294815778659,0.009287358011580473,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.7535278844901,0.585357,9.067721502898577,1.3587617126751066,-0.32986708384546826,0.43838088601388714,108,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
ALB,['Albanian'],2363314,41.0,20.0,83.1356,2023,2179.21451583373,6.373521427687243,0.831356,1.25,1.0,0.75,1.0,False,5.298665280036356,5.298665280036356,5.298665280036356,5.298665280036356,90,True,Albania,Albania,25-05-2025,unknown,,-3.5122399440557577,-3.7165091692634733,-3.2993911985216866,0.03009513694056847,0.024318866316087907,0.036905631765821935,0.029187479223388046,0.023734585188991277,0.035568432824689904,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.675575429270774,0.831356,7.6871785527005905,0.2732451145452441,0.5386494127921968,-1.3160621428666892,86,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
GHA,['English'],33742380,8.0,-2.0,69.9445,2023,5114.966625649703,7.52817571205314,0.6994450000000001,1.25,1.0,0.75,1.25,False,5.265544860917009,6.581931076146262,5.265544860917009,5.265544860917009,91,True,Ghana,Ghana,25-05-2025,unknown,,3.9159751764867643,3.7970006564987857,4.015423548289958,50.304294094184186,44.567396007176995,55.44678144717923,6.152931664179796e-19,4.6109849120063954e-23,1.9742395813343645e-18,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,10.545341438708522,0.9444450000000001,7.603129722932015,-1.1833847769635848,0.9379179548930062,-1.4228743818136198,206,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
