alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_multi_count,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_one,bayes_train_n_multi,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_train_mean_log10_uk_visits_plus1,bayes_train_std_log10_uk_visits_plus1,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log10_uk_visits_plus1,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log10_uk_visits_plus1,bayes_rank,seen_in_listens,known_correct,known_incorrect,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_multi_count_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
VAT,"['Italian', 'Latin']",882,,,,,,2.94546858513182,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,219,False,Holy See (Vatican City State),,25-05-2025,unknown,,1.7740708440169253,1.5193050206683218,2.0349724810124132,5.974146760075726,4.56904896087419,7.652041728506943,0.020050092327126377,0.0036352834455274314,0.04737108751313605,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,6.782192056006791,,,-4.091449803195939,0.0,0.0,19,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
WLF,['French'],11620,,,,,,4.065206128054312,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,220,False,Wallis and Futuna,,25-05-2025,unknown,,2.4433271129006657,2.2470346019367655,2.642392522361405,11.60075389191949,9.459642625027463,14.046770653643113,0.000220626527665483,1.114657721967289e-05,0.000737232082946975,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,9.360483030405902,,,-2.9995774310867995,0.0,0.0,70,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
GLP,['French'],378561,,,,,,5.578135870173925,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,221,False,Guadeloupe,,25-05-2025,unknown,,3.3475905456078436,3.234344507906942,3.4613430394004054,28.509095295888503,25.389723772464777,31.85973711229513,6.41910201198151e-11,4.642370430246781e-13,2.388048875878223e-10,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,12.84413250135785,,,-1.5242976239534975,0.0,0.0,139,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
ALA,['Swedish'],30654,,,,,,4.486487153065907,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,222,False,Åland Islands,,25-05-2025,unknown,,2.6951226954752245,2.522287358520756,2.870719584046823,14.896927598091782,12.457058302449086,17.64971410558431,1.3407226618037023e-05,3.8156135083167646e-07,4.8460271206629095e-05,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,10.330518438558853,,,-2.5887801732727684,0.0,0.0,88,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
TWN,['Chinese'],23317031,,,,,,7.3676732501004665,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,223,False,"Taiwan, Province of China",,25-05-2025,unknown,,4.417179680568652,4.377793340622319,4.455682126670177,82.88545379131966,79.66205229684503,86.11487207721746,4.5642622923569695e-34,3.4345102096507384e-36,2.015866512954694e-33,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,16.964694595732325,,,0.22070631589709225,0.0,0.0,221,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
GUF,['French'],292354,,,,,,5.46590904024973,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,224,False,French Guiana,,25-05-2025,unknown,,3.2805136578688803,3.161638705589982,3.4012818106921885,26.667005953587736,23.609252876266797,30.002533015351734,3.5438311538595507e-10,2.8004243557864604e-12,1.317389317837031e-09,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,12.585720675740419,,,-1.6337316388957852,0.0,0.0,131,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
HMD,['English'],0,,,,,,,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,225,False,Heard Island and McDonald Islands,,25-05-2025,unknown,,0.013592839274333258,-0.3987237418391904,0.4387112630731913,1.0505113420445824,0.671176170320614,1.550707583990987,0.35503940189137373,0.3188278290942581,0.36780171736992695,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,0.0,,,-6.963619081924363,0.0,0.0,1,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
AIA,['English'],16010,,,,,,4.204391331919299,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,226,False,Anguilla,,25-05-2025,unknown,,2.526516759270278,2.3377983230574757,2.717894377899979,12.599661814759104,10.358405626967404,15.148391851418895,9.52937646845037e-05,3.9948781752889515e-06,0.00032862053147925374,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,9.68096880599076,,,-2.8638559134265864,0.0,0.0,76,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SHN,['English'],5651,,,,,,3.752125307297898,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,227,False,"Saint Helena, Ascension and Tristan da Cunha",,25-05-2025,unknown,,2.25620174295761,2.0452056968436274,2.4719790025574495,9.634592102934816,7.7307487332433,11.845866763183787,0.0011197624602895995,8.491270394796829e-05,0.003394692661150512,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,8.639587799629844,,,-3.304867095242361,0.0,0.0,54,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
GGY,"['English', 'French', 'Guernésiais']",64781,,,,,,4.811447647766932,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,228,False,Guernsey,,25-05-2025,unknown,,2.889348431312028,2.7356520399589828,3.046392343840951,18.06927382841248,15.419796317803579,21.03930480325159,8.420751369755782e-07,1.5338317420349037e-08,3.0999663434401937e-06,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,11.078767629469402,,,-2.2719064661852078,0.0,0.0,103,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
MTQ,['French'],349925,,,,,,5.543974971274539,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,229,False,Martinique,,25-05-2025,unknown,,3.3271729076679293,3.2120138991176974,3.4428525001807064,27.935250065543812,24.829039111243713,31.276046384567024,1.094585204769246e-10,8.169635596711946e-13,4.091150634298159e-10,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,12.765474124788847,,,-1.5576084135670192,0.0,0.0,136,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
BLM,['French'],10562,,,,,,4.023746163152476,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,230,False,Saint Barthélemy,,25-05-2025,unknown,,2.418546894005944,2.2203538712530007,2.6198993425591937,11.318858538679642,9.21058975773949,13.734341054609784,0.0002791528886576356,1.4895644848465113e-05,0.0009208300073441891,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,9.26501793326688,,,-3.0400056461726113,0.0,0.0,68,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SGS,['English'],0,,,,,,,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,231,False,South Georgia and the South Sandwich Islands,,25-05-2025,unknown,,0.013592839274333258,-0.3987237418391904,0.4387112630731913,1.0505113420445824,0.671176170320614,1.550707583990987,0.35503940189137373,0.3188278290942581,0.36780171736992695,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,0.0,,,-6.963619081924363,0.0,0.0,1,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
CCK,['English'],593,,,,,,2.7730546933642626,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,232,False,Cocos (Keeling) Islands,,25-05-2025,unknown,,1.6710207331785345,1.406187594333415,1.941443730522139,5.3945937008433775,4.080369841733637,6.968805002340909,0.03086956875964083,0.006556094688885273,0.06896322469111835,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,6.385194398997726,,,-4.259573097961489,0.0,0.0,17,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
REU,['French'],896175,,,,,,5.9523928245206905,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,233,False,Réunion,,25-05-2025,unknown,,3.5712802972403317,3.4781531867809163,3.66445974913588,35.6265194312603,32.39983038261541,39.03504187161667,7.760274608971385e-14,4.3526455771886124e-16,2.750904869949775e-13,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,13.705890985386064,,,-1.1593542217215775,0.0,0.0,155,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
PRK,['Korean'],25950000,0.0,2012,,,,7.414137362184476,0.0,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,234,False,"Korea, Democratic People's Republic of",,25-05-2025,unknown,,1.5448423618218552,1.1106391596024394,1.9387336392756314,4.847977080690566,3.036299403350218,6.949949573955546,0.05488413392889959,0.006662976179799548,0.14577966385522656,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,17.07168216757617,0.0,,0.2660141477187358,-8.905035378427332,0.0,13,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SPM,['French'],5819,,,,,,3.7648483571934106,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,235,False,Saint Pierre and Miquelon,,25-05-2025,unknown,,2.263806186477175,2.053492722215972,2.478912321169427,9.707555533208435,7.7950798884358905,11.92828330607615,0.0010550430416282322,7.873914686501572e-05,0.0032096742425652236,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,8.66888370465667,,,-3.2924606641481438,0.0,0.0,56,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
CXR,['English'],1692,,,,,,3.228400358703005,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,236,False,Christmas Island,,25-05-2025,unknown,,1.943176420878001,1.7038136468523142,2.1884323246215893,7.063753665640708,5.4948629650270435,8.921216601404726,0.008707919631150762,0.0011912118948544952,0.022571905483722735,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,7.433666540166168,,,-3.815558913668446,0.0,0.0,32,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
BVT,['Norwegian'],0,,,,,,,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,237,False,Bouvet Island,,25-05-2025,unknown,,0.013592839274333258,-0.3987237418391904,0.4387112630731913,1.0505113420445824,0.671176170320614,1.550707583990987,0.35503940189137373,0.3188278290942581,0.36780171736992695,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,0.0,,,-6.963619081924363,0.0,0.0,1,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
PCN,['English'],35,,,,,,1.5440680443502757,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,238,False,Pitcairn,,25-05-2025,unknown,,0.9364673332091991,0.605465061195819,1.2747597152545465,2.6093361257740524,1.8321040604792538,3.5778419875771785,0.19846388753773983,0.09995036527858008,0.2932766270287366,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,3.5553480614894135,,,-5.457975863172918,0.0,0.0,10,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SXM,"['English', 'French', 'Dutch']",41349,,,,,,4.616465010872037,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,239,False,Sint Maarten (Dutch part),,25-05-2025,unknown,,2.7728092004090454,2.607936899599262,2.9409199712333107,16.092583912931342,13.571025210407697,18.933256373494817,4.759512692515567e-06,1.1340094991422954e-07,1.733004204227744e-05,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,10.629803516362548,,,-2.4620368727364323,0.0,0.0,94,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
BES,"['English', 'Dutch', 'Papiamento']",31980,,,,,,4.504878459410216,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,240,False,"Bonaire, Sint Eustatius and Saba",,25-05-2025,unknown,,2.706115000896867,2.534432685944727,2.8806821848424664,15.060533932342938,12.609275985802665,17.826429974022616,1.1642361645838913e-05,3.22956740349444e-07,4.212635485366256e-05,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,10.372865986387945,,,-2.5708465428329648,0.0,0.0,91,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
ESH,"['Berber', 'Hassaniya', 'Spanish']",600904,,,,,,5.778805094963722,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,241,False,Western Sahara,,25-05-2025,unknown,,3.4675285949404526,3.3634906724158875,3.570554769027506,32.12705085424391,28.8898602356601,35.53630216688439,2.15699106652066e-12,1.3105479636907831e-14,8.204270913062662e-12,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,13.306190466981509,,,-1.3286221427968343,0.0,0.0,144,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
TCA,['English'],50828,0.0,1990,,,,4.706103021249971,0.0,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,242,False,Turks and Caicos Islands,,25-05-2025,unknown,,-0.07372349807831186,-0.5960368877103764,0.4272016247597519,0.9763392580327529,0.5509909717826162,1.5329618063941968,0.3506768862429249,0.30793911350503206,0.3677821240485068,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,10.836202662824425,0.0,,-2.3746295444378283,-8.905035378427332,0.0,6,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
FLK,['English'],3662,,,,,,3.5637183399656776,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,243,False,Falkland Islands (Malvinas),,25-05-2025,unknown,,2.143592725973721,1.9235012804134581,2.36992453123128,8.61635201945905,6.844882622598347,10.696585028977175,0.002552421569476599,0.0002419788568161516,0.007289062757661885,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,8.205764725234456,,,-3.488585470716319,0.0,0.0,44,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
NIU,"['English', 'Niuean']",1681,,,,,,3.225567713439471,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,244,False,Niue,,25-05-2025,unknown,,1.9414833762782853,1.70196639060589,2.186897608222229,7.051911890564118,5.484721915610607,8.907535571279379,0.008788400064933971,0.0012057690095542179,0.02275989076131508,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,7.427144133408616,,,-3.818321067284521,0.0,0.0,31,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
TKL,"['English', 'Samoan', 'Tokelauan']",2608,,,,,,3.4163075870598827,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,245,False,Tokelau,,25-05-2025,unknown,,2.055486748723381,1.8267931414746588,2.2896544770536846,7.895551347696519,6.21392752133575,9.871526380706907,0.004534176093131591,0.0005096069136378802,0.012436317878329885,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,7.866338923046544,,,-3.632327840941361,0.0,0.0,41,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
NFK,"['English', 'Norfuk']",2188,,,,,,3.340047317661393,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,246,False,Norfolk Island,,25-05-2025,unknown,,2.0099067253649685,1.7767629463693357,2.2484492557992137,7.546733826193664,5.910692193331927,9.473034240447165,0.005970214496151846,0.0007284550898395763,0.016019809433706494,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,7.690743163541872,,,-3.7066903393429844,0.0,0.0,38,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SJM,['Norwegian'],2530,,,,,,3.403120521175818,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,247,False,Svalbard and Jan Mayen,,25-05-2025,unknown,,2.0476049673480303,1.8181418282253037,2.282473423481978,7.834096492249173,6.160400752371328,9.800892347840776,0.004760075655446559,0.0005429909822989921,0.01300711443809832,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,7.835974581721566,,,-3.6451867407782053,0.0,0.0,40,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
MYT,['French'],320901,,,,,,5.506371070457315,,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,248,False,Mayotte,,25-05-2025,unknown,,3.30469742087598,3.1878344935692855,3.4229548252827735,27.316960779392126,24.235887626308276,30.65987592788692,1.9424216643454761e-10,1.4830507449618818e-12,7.226813902483928e-10,100,0.9,1.01,830.0,24,4,20,16.443530110938976,2.361348304306571,0.9056181666666666,0.101697312608162,5.624921148630033,0.5055521865013448,12.67888794332868,,,-1.594276524451912,0.0,0.0,134,False,False,False,bayes-smoke2,bayes-smoke2_20251220T170554Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
